RESOURCE_ID,CLAIM_ID,TYP_RESSOURCE,MONTANT,DT_DEBUT,DT_FIN
RES001824,CLM004178,Rente SS,898.74,2025-11-04,2025-12-23
RES001825,CLM004178,Salaire,2499.24,2025-11-19,2025-12-30
RES001826,CLM004187,PE,323.47,2025-07-11,
RES001827,CLM004187,Rente SS,2238.12,2025-09-13,2025-10-31
RES001828,CLM004195,Salaire,1563.72,2024-02-23,
RES001829,CLM004195,PE,2196.91,2024-03-18,
RES001830,CLM004204,Autre,851.07,2024-07-01,
RES001831,CLM004207,Rente SS,2224.34,2022-07-16,
RES001832,CLM004207,PE,655.58,2025-05-30,
RES001833,CLM004208,Rente SS,2060.97,2023-10-20,
RES001834,CLM004210,Rente SS,1921.79,2025-04-27,
RES001835,CLM004210,PE,1317.19,2025-01-29,2025-10-01
RES001836,CLM004211,Rente SS,2303.85,2025-10-01,2025-12-20
RES001837,CLM004217,PE,2454.78,2023-09-10,
RES001838,CLM004220,Rente SS,2253.93,2025-08-18,
RES001839,CLM004220,Autre,1122.69,2025-01-29,
RES001840,CLM004221,Salaire,2363.36,2025-11-14,
RES001841,CLM004221,Rente SS,661.48,2025-06-12,
RES001842,CLM004223,PE,2453.27,2025-08-08,2025-12-08
RES001843,CLM004223,Rente SS,439.22,2025-09-10,2025-12-28
RES001844,CLM004228,PE,2492.41,2024-07-26,2025-01-31
RES001845,CLM004228,Salaire,2236.16,2023-06-10,2024-12-04
RES001846,CLM004229,Autre,2256.41,2025-10-03,2025-12-06
RES001847,CLM004229,Salaire,1414.83,2025-03-15,2025-07-19
RES001848,CLM004232,Rente SS,1656.52,2025-03-28,
RES001849,CLM004232,PE,454.26,2025-09-06,2025-11-10
RES001850,CLM004233,Rente SS,2125.39,2024-05-19,
RES001851,CLM004233,PE,1053.1,2025-02-14,2025-05-19
RES001852,CLM004234,Autre,857.93,2025-11-29,
RES001853,CLM004234,Rente SS,2348.63,2025-07-31,2025-11-25
RES001854,CLM004235,Salaire,1825.44,2024-06-11,
RES001855,CLM004235,PE,1678.95,2025-10-27,
RES001856,CLM004235,Rente SS,1397.94,2025-10-08,2025-12-16
RES001857,CLM004244,Salaire,763.3,2025-11-25,
RES001858,CLM004254,PE,802.25,2025-11-24,
RES001859,CLM004255,PE,1055.65,2024-04-22,2025-02-14
RES001860,CLM004262,Rente SS,1041.8,2023-12-21,
RES001861,CLM004262,PE,2498.19,2025-02-21,
RES001862,CLM004266,Rente SS,1186.32,2023-11-28,
RES001863,CLM004273,Salaire,686.63,2024-11-29,
RES001864,CLM004276,Salaire,2048.89,2025-04-03,
RES001865,CLM004281,PE,1273.39,2025-05-07,
RES001866,CLM004288,Rente SS,1117.62,2022-07-23,2025-05-13
RES001867,CLM004295,Autre,2364.39,2025-11-29,
RES001868,CLM004300,Rente SS,1458.47,2025-02-08,
RES001869,CLM004301,PE,2146.59,2025-10-04,2025-11-26
RES001870,CLM004302,Rente SS,2197.25,2025-03-09,
RES001871,CLM004302,PE,2000.46,2023-09-11,
RES001872,CLM004302,Salaire,1080.95,2025-01-04,
RES001873,CLM004307,Rente SS,2145.87,2025-06-21,2025-08-22
RES001874,CLM004313,Rente SS,543.67,2024-05-27,2025-02-06
RES001875,CLM004313,PE,313.56,2025-07-22,
RES001876,CLM004315,Salaire,1006.52,2024-03-14,2024-10-12
RES001877,CLM004318,PE,1641.43,2023-03-12,
RES001878,CLM004318,Salaire,970.34,2024-02-04,2025-12-23
RES001879,CLM004319,PE,2238.78,2025-08-20,
RES001880,CLM004319,Salaire,1195.35,2025-10-07,
RES001881,CLM004321,PE,731.32,2023-12-26,
RES001882,CLM004321,Autre,839.51,2024-02-22,2025-08-25
RES001883,CLM004327,Rente SS,1764.35,2024-05-29,
RES001884,CLM004327,PE,1697.85,2025-03-19,2025-11-06
RES001885,CLM004328,PE,2270.21,2025-10-29,
RES001886,CLM004328,Salaire,2282.66,2025-11-12,
RES001887,CLM004332,Autre,1942.71,2025-06-15,
RES001888,CLM004349,Rente SS,1663.04,2024-12-28,
RES001889,CLM004360,Rente SS,1131.03,2023-12-04,2025-02-22
RES001890,CLM004364,Salaire,1018.32,2025-03-02,2025-07-09
RES001891,CLM004364,PE,491.92,2025-06-13,2025-07-20
RES001892,CLM004367,Autre,1410.6,2025-04-15,
RES001893,CLM004367,PE,1044.17,2025-05-27,2025-08-28
RES001894,CLM004371,Salaire,2090.37,2025-07-23,
RES001895,CLM004376,Rente SS,1289.39,2024-09-09,2024-11-26
RES001896,CLM004379,Salaire,2408.59,2023-09-28,
RES001897,CLM004379,Rente SS,2237.1,2024-11-14,2025-05-02
RES001898,CLM004382,Rente SS,756.36,2023-03-20,
RES001899,CLM004382,PE,1606.79,2024-08-27,
RES001900,CLM004386,PE,1238.02,2024-12-03,
RES001901,CLM004386,Autre,1443.32,2024-04-24,
RES001902,CLM004388,Autre,865.87,2024-03-19,
RES001903,CLM004388,Salaire,1585.56,2024-06-25,2024-08-21
RES001904,CLM004389,Salaire,1652.91,2024-11-14,2025-11-27
RES001905,CLM004393,Autre,1173.49,2025-06-01,2025-10-03
RES001906,CLM004403,Salaire,2007.82,2023-12-26,
RES001907,CLM004403,Rente SS,1534.84,2025-03-09,2025-10-28
RES001908,CLM004404,Rente SS,783.97,2024-12-04,
RES001909,CLM004404,PE,982.21,2025-05-20,2025-07-18
RES001910,CLM004406,PE,944.65,2024-08-11,
RES001911,CLM004406,Salaire,325.21,2025-10-13,
RES001912,CLM004408,PE,480.03,2024-08-17,
RES001913,CLM004413,Rente SS,2099.79,2023-03-08,2024-08-04
RES001914,CLM004413,Salaire,1316.26,2025-11-27,2025-12-30
RES001915,CLM004418,PE,346.77,2025-02-01,
RES001916,CLM004418,Rente SS,536.91,2025-11-15,2025-12-20
RES001917,CLM004419,PE,944.77,2025-01-08,
RES001918,CLM004427,PE,2474.49,2025-01-04,
RES001919,CLM004428,PE,1554.96,2024-06-17,
RES001920,CLM004428,Salaire,1614.02,2025-10-13,
RES001921,CLM004435,PE,2075.75,2024-05-02,
RES001922,CLM004435,Salaire,2168.41,2025-10-27,
RES001923,CLM004440,Rente SS,936.24,2025-10-20,
RES001924,CLM004440,Salaire,2047.93,2025-12-01,
RES001925,CLM004440,PE,1637.01,2025-10-31,
RES001926,CLM004441,Rente SS,1367.56,2025-06-09,
RES001927,CLM004441,Autre,2194.54,2024-02-16,
RES001928,CLM004442,PE,1261.39,2025-03-07,
RES001929,CLM004442,Rente SS,1902.77,2024-11-09,2025-03-03
RES001930,CLM004442,Salaire,409.9,2024-09-27,2024-12-20
RES001931,CLM004444,Rente SS,1687.55,2024-01-23,
RES001932,CLM004450,PE,1525.69,2022-08-11,
RES001933,CLM004450,Salaire,2349.16,2023-05-31,
RES001934,CLM004450,Rente SS,1511.68,2022-08-10,
RES001935,CLM004454,Autre,1818.25,2024-02-17,
RES001936,CLM004454,PE,1975.88,2025-03-27,
RES001937,CLM004454,Salaire,1246.1,2024-11-23,
RES001938,CLM004455,PE,955.27,2024-02-07,
RES001939,CLM004457,PE,1615.25,2025-02-04,2025-06-03
RES001940,CLM004457,Salaire,1158.44,2025-08-16,
RES001941,CLM004459,Salaire,1319.72,2024-08-28,2025-02-28
RES001942,CLM004459,Rente SS,662.26,2022-10-24,
RES001943,CLM004459,Autre,2284.83,2024-03-04,2025-11-20
RES001944,CLM004462,PE,1625.33,2025-08-29,
RES001945,CLM004471,PE,1659.24,2025-10-26,
RES001946,CLM004477,PE,1167.75,2025-06-11,
RES001947,CLM004477,Salaire,1773.97,2025-07-08,
RES001948,CLM004481,Autre,2208.23,2025-09-26,2025-12-29
RES001949,CLM004482,PE,1554.8,2025-04-09,
RES001950,CLM004482,Rente SS,2407.3,2024-10-21,
RES001951,CLM004483,PE,1473.28,2025-03-17,
RES001952,CLM004483,Rente SS,946.19,2024-04-11,
RES001953,CLM004487,PE,1859.48,2025-05-04,2025-11-10
RES001954,CLM004487,Salaire,1100.79,2024-06-25,
RES001955,CLM004494,Autre,2224.36,2024-01-14,
RES001956,CLM004494,PE,1664.48,2024-06-01,
RES001957,CLM004496,Rente SS,455.06,2025-03-26,2025-09-28
RES001958,CLM004496,PE,1837.67,2025-11-11,2025-12-26
RES001959,CLM004498,Salaire,2263.85,2025-06-30,
RES001960,CLM004498,Autre,2003.17,2025-03-02,2025-06-27
RES001961,CLM004500,Rente SS,2239.46,2025-04-04,
RES001962,CLM004500,PE,2491.27,2023-12-14,2024-08-20
RES001963,CLM004501,Rente SS,2348.74,2024-02-15,
RES001964,CLM004502,PE,1219.94,2023-04-22,
RES001965,CLM004505,Salaire,2437.66,2025-11-03,
RES001966,CLM004507,Salaire,657.89,2023-05-14,2024-07-08
RES001967,CLM004511,Rente SS,553.72,2025-04-26,
RES001968,CLM004511,Salaire,1771.89,2025-07-03,
RES001969,CLM004514,PE,1588.78,2025-08-29,
RES001970,CLM004519,Salaire,859.0,2025-08-09,
RES001971,CLM004519,PE,1004.97,2025-10-10,2025-12-16
RES001972,CLM004522,Rente SS,502.88,2025-01-21,
RES001973,CLM004523,PE,2004.8,2025-07-18,
RES001974,CLM004527,PE,1320.68,2025-09-21,
RES001975,CLM004527,Salaire,2328.58,2025-10-27,
RES001976,CLM004530,PE,1479.43,2025-09-22,2025-11-24
RES001977,CLM004532,PE,1653.67,2025-01-16,
RES001978,CLM004532,Autre,641.38,2024-04-27,2025-01-03
RES001979,CLM004534,PE,748.35,2025-04-05,
RES001980,CLM004538,PE,1227.37,2024-05-11,
RES001981,CLM004539,PE,799.24,2025-03-09,
RES001982,CLM004549,Salaire,2123.85,2023-11-18,2024-05-01
RES001983,CLM004563,PE,1080.43,2025-10-04,
RES001984,CLM004563,Autre,1220.43,2025-08-30,
RES001985,CLM004570,Salaire,799.87,2024-06-11,2024-12-19
RES001986,CLM004572,PE,1785.69,2025-09-30,2025-12-13
RES001987,CLM004576,Salaire,1324.44,2024-11-06,2025-03-25
RES001988,CLM004576,PE,1390.11,2025-10-13,2025-12-25
RES001989,CLM004577,PE,2353.75,2024-08-14,2025-12-22
RES001990,CLM004577,Autre,1238.77,2024-02-19,2025-02-09
RES001991,CLM004584,Rente SS,1821.25,2025-07-08,2025-10-30
RES001992,CLM004584,PE,954.34,2025-05-14,2025-09-09
RES001993,CLM004587,PE,1788.78,2025-09-01,2025-10-07
RES001994,CLM004587,Salaire,1669.14,2024-10-12,
RES001995,CLM004591,PE,911.02,2024-09-19,2024-11-27
RES001996,CLM004601,PE,579.2,2023-12-13,2024-05-12
RES001997,CLM004601,Rente SS,2147.46,2024-01-28,
RES001998,CLM004604,Salaire,1809.88,2025-07-15,
RES001999,CLM004604,Rente SS,1545.93,2025-11-07,2025-12-16
RES002000,CLM004604,PE,1163.23,2025-10-06,
RES002001,CLM004613,Rente SS,2209.69,2024-10-01,2025-04-27
RES002002,CLM004613,Salaire,1661.54,2024-01-28,2025-07-08
RES002003,CLM004626,Salaire,2465.15,2023-10-16,
RES002004,CLM004626,PE,1104.97,2025-10-03,
RES002005,CLM004637,Rente SS,910.81,2025-02-27,
RES002006,CLM004638,Salaire,1564.32,2023-06-08,2025-08-19
RES002007,CLM004638,Autre,1480.3,2023-10-13,
RES002008,CLM004639,PE,2407.35,2023-06-20,
RES002009,CLM004639,Autre,691.6,2023-10-31,2024-04-15
RES002010,CLM004647,PE,461.85,2025-09-07,
RES002011,CLM004647,Autre,396.42,2022-11-14,
RES002012,CLM004647,Salaire,1247.65,2024-03-05,
RES002013,CLM004648,Rente SS,2344.44,2023-06-05,
RES002014,CLM004651,Autre,2267.52,2025-10-13,
RES002015,CLM004651,PE,633.21,2025-04-29,
RES002016,CLM004652,PE,389.25,2024-01-13,2024-09-29
RES002017,CLM004652,Salaire,2220.09,2023-04-16,2025-08-17
RES002018,CLM004658,Rente SS,622.98,2022-07-19,
RES002019,CLM004667,Salaire,1314.69,2025-10-11,
RES002020,CLM004667,Autre,1521.22,2025-09-30,
RES002021,CLM004668,Rente SS,1281.55,2024-09-29,2025-03-03
RES002022,CLM004668,Salaire,1027.59,2025-06-13,2025-11-03
RES002023,CLM004678,Rente SS,449.15,2024-09-10,2024-11-09
RES002024,CLM004681,Rente SS,1104.37,2024-04-08,
RES002025,CLM004681,Autre,1249.81,2023-09-16,
RES002026,CLM004683,Rente SS,2447.4,2025-02-27,2025-11-17
RES002027,CLM004692,Rente SS,1256.18,2025-02-03,2025-09-25
RES002028,CLM004692,PE,1620.09,2025-08-20,2025-12-26
RES002029,CLM004693,Rente SS,721.01,2025-08-03,2025-10-11
RES002030,CLM004694,PE,1103.9,2025-04-08,2025-07-19
RES002031,CLM004696,Autre,2390.48,2023-07-24,
RES002032,CLM004698,PE,2364.1,2025-07-18,
RES002033,CLM004698,Rente SS,1022.0,2025-11-15,
RES002034,CLM004699,Salaire,1511.12,2024-03-27,2025-10-01
RES002035,CLM004699,PE,626.22,2025-11-25,
RES002036,CLM004707,Rente SS,1551.75,2024-01-24,2025-03-16
RES002037,CLM004707,PE,1304.62,2024-09-04,
RES002038,CLM004709,Rente SS,894.58,2025-05-11,2025-09-23
RES002039,CLM004722,Autre,2342.43,2024-12-21,2025-09-28
RES002040,CLM004722,Rente SS,1813.9,2025-04-27,
RES002041,CLM004722,PE,542.15,2024-12-11,
RES002042,CLM004728,Autre,679.47,2024-10-29,2025-03-07
RES002043,CLM004728,PE,2487.42,2024-06-17,
RES002044,CLM004728,Salaire,774.44,2025-05-24,2025-11-01
RES002045,CLM004735,PE,1007.4,2023-07-06,2024-11-03
RES002046,CLM004735,Salaire,2065.12,2024-08-17,
RES002047,CLM004738,Rente SS,2203.89,2025-04-18,2025-05-19
RES002048,CLM004739,Rente SS,480.71,2023-08-19,2024-04-22
RES002049,CLM004739,PE,590.32,2024-11-28,
RES002050,CLM004740,PE,1174.72,2024-02-12,2024-04-23
RES002051,CLM004748,Rente SS,615.96,2025-09-09,
RES002052,CLM004749,Rente SS,1313.83,2025-04-28,
RES002053,CLM004750,PE,1887.21,2025-09-10,2025-10-26
RES002054,CLM004752,PE,614.14,2024-08-02,2024-12-25
RES002055,CLM004752,Rente SS,1264.92,2023-04-16,
RES002056,CLM004753,Rente SS,1074.08,2023-09-06,2025-10-10
RES002057,CLM004753,Autre,642.48,2023-09-16,
RES002058,CLM004757,Autre,678.62,2023-01-22,2023-03-06
RES002059,CLM004757,Salaire,1636.35,2023-05-21,
RES002060,CLM004757,PE,2458.78,2025-07-31,
RES002061,CLM004761,PE,2191.46,2025-10-06,2025-11-14
RES002062,CLM004761,Rente SS,1851.77,2025-09-06,
RES002063,CLM004763,Autre,2434.46,2024-07-12,
RES002064,CLM004763,Rente SS,1665.66,2024-01-07,
RES002065,CLM004766,Autre,718.06,2023-06-12,
RES002066,CLM004766,Salaire,1760.61,2025-07-08,
RES002067,CLM004766,Rente SS,1306.27,2023-07-22,
RES002068,CLM004769,Rente SS,824.4,2024-07-14,
RES002069,CLM004769,Salaire,590.43,2024-12-23,
RES002070,CLM004772,Rente SS,1968.35,2024-12-17,
RES002071,CLM004772,Autre,1556.1,2025-01-04,
RES002072,CLM004775,Salaire,683.0,2023-06-02,2025-09-30
RES002073,CLM004775,PE,1662.08,2025-03-15,
RES002074,CLM004777,Rente SS,1454.43,2025-06-18,
RES002075,CLM004779,PE,650.88,2025-02-01,2025-12-06
RES002076,CLM004780,PE,950.56,2025-06-28,
RES002077,CLM004780,Rente SS,1472.88,2025-08-17,
RES002078,CLM004782,Rente SS,1570.68,2025-11-19,
RES002079,CLM004782,Salaire,1896.2,2025-10-11,2025-12-10
RES002080,CLM004787,Salaire,844.59,2025-03-31,
RES002081,CLM004793,Rente SS,772.18,2024-09-25,2024-11-19
RES002082,CLM004793,Autre,1972.48,2023-10-26,
RES002083,CLM004796,PE,472.78,2025-06-08,
RES002084,CLM004802,PE,1847.9,2025-03-22,
RES002085,CLM004802,Salaire,1877.6,2025-06-06,
RES002086,CLM004806,Salaire,1706.28,2025-07-09,
RES002087,CLM004807,Rente SS,1203.36,2025-05-31,
RES002088,CLM004807,PE,896.95,2025-06-22,
RES002089,CLM004809,Rente SS,2451.53,2023-12-14,2025-04-13
RES002090,CLM004809,Salaire,1773.46,2024-09-28,
RES002091,CLM004811,PE,1798.34,2025-11-29,2025-12-29
RES002092,CLM004811,Salaire,945.13,2025-11-10,
RES002093,CLM004814,Rente SS,1341.92,2025-04-15,
RES002094,CLM004814,Salaire,1855.16,2025-03-25,
RES002095,CLM004816,PE,1564.01,2025-04-21,2025-11-25
RES002096,CLM004816,Salaire,2442.34,2022-12-08,
RES002097,CLM004818,PE,1137.74,2025-12-01,2025-12-31
RES002098,CLM004823,Salaire,1257.49,2022-12-19,2024-08-07
RES002099,CLM004823,Autre,1880.13,2025-10-15,
RES002100,CLM004826,PE,562.53,2025-06-15,
RES002101,CLM004826,Salaire,300.39,2025-10-15,
RES002102,CLM004828,Rente SS,2411.18,2025-06-12,
RES002103,CLM004828,PE,1245.51,2025-08-20,2025-12-25
RES002104,CLM004828,Salaire,495.89,2025-07-10,
RES002105,CLM004842,Rente SS,1447.43,2025-02-16,
RES002106,CLM004843,PE,367.19,2024-03-07,2024-05-24
RES002107,CLM004843,Salaire,1451.33,2022-08-18,2024-12-14
RES002108,CLM004845,PE,930.53,2025-02-28,
RES002109,CLM004845,Rente SS,2486.05,2025-03-15,
RES002110,CLM004845,Autre,2347.04,2025-11-19,2025-12-28
RES002111,CLM004849,Salaire,1491.62,2025-09-15,
RES002112,CLM004854,Rente SS,854.09,2023-04-14,
RES002113,CLM004854,PE,1058.08,2024-09-14,2025-05-13
RES002114,CLM004856,Salaire,711.19,2025-10-21,
RES002115,CLM004856,Rente SS,1282.42,2025-01-11,
RES002116,CLM004856,PE,2060.17,2025-06-26,2025-08-14
RES002117,CLM004857,PE,1533.36,2025-01-29,2025-08-16
RES002118,CLM004857,Rente SS,405.04,2024-12-17,2025-12-18
RES002119,CLM004860,PE,2051.15,2022-10-24,
RES002120,CLM004860,Autre,447.33,2024-05-25,2025-05-04
RES002121,CLM004860,Rente SS,942.77,2024-05-28,2025-07-05
RES002122,CLM004862,Salaire,1299.73,2024-12-11,2025-09-02
RES002123,CLM004865,PE,1533.84,2025-07-17,2025-10-24
RES002124,CLM004865,Salaire,2480.05,2022-11-23,
RES002125,CLM004868,Autre,319.34,2024-01-21,
RES002126,CLM004868,PE,500.55,2024-05-14,2024-07-13
RES002127,CLM004872,PE,504.8,2023-01-18,2025-09-22
RES002128,CLM004872,Salaire,2217.82,2025-08-06,
RES002129,CLM004876,PE,1296.23,2025-11-08,
RES002130,CLM004879,PE,932.68,2023-11-03,
RES002131,CLM004880,Salaire,1871.9,2025-08-05,
RES002132,CLM004887,PE,1198.93,2025-09-19,2025-11-22
RES002133,CLM004887,Salaire,1494.63,2025-11-06,
RES002134,CLM004888,Rente SS,2449.09,2024-12-05,2025-10-10
RES002135,CLM004889,Salaire,652.23,2025-11-17,
RES002136,CLM004889,PE,1212.4,2025-11-25,
RES002137,CLM004895,PE,1432.92,2024-08-05,2025-06-13
RES002138,CLM004897,Autre,1875.81,2025-05-17,
RES002139,CLM004898,Salaire,972.08,2023-10-10,2023-12-20
RES002140,CLM004898,Rente SS,443.85,2025-07-12,
RES002141,CLM004903,PE,1738.03,2024-12-25,
RES002142,CLM004903,Rente SS,2157.44,2025-08-31,
RES002143,CLM004904,PE,1018.4,2024-10-27,
RES002144,CLM004907,Rente SS,1771.92,2025-04-19,
RES002145,CLM004908,PE,1573.65,2023-04-03,2023-09-17
RES002146,CLM004908,Rente SS,2207.27,2025-05-22,
RES002147,CLM004912,PE,1563.52,2025-08-26,2025-11-17
RES002148,CLM004912,Salaire,2175.15,2025-10-07,
RES002149,CLM004913,Rente SS,1871.97,2025-04-15,
RES002150,CLM004913,PE,1160.15,2023-09-24,
RES002151,CLM004915,Salaire,1805.37,2023-05-29,2023-08-21
RES002152,CLM004915,Autre,798.22,2023-03-01,
RES002153,CLM004918,Salaire,621.61,2024-07-23,
RES002154,CLM004918,Autre,1289.57,2024-02-14,2025-02-28
RES002155,CLM004918,PE,2161.74,2024-11-02,
RES002156,CLM004928,Rente SS,2227.02,2024-10-19,
RES002157,CLM004928,PE,1790.57,2025-09-07,
RES002158,CLM004928,Salaire,1039.46,2025-10-02,
RES002159,CLM004929,Autre,883.75,2025-08-28,
RES002160,CLM004929,Salaire,2033.78,2025-04-23,
RES002161,CLM004935,Autre,2054.57,2022-10-24,2023-12-01
RES002162,CLM004935,Rente SS,2221.62,2023-12-11,2025-02-27
RES002163,CLM004935,Salaire,1888.88,2025-01-29,
RES002164,CLM004937,Rente SS,2047.22,2024-10-09,2025-10-04
RES002165,CLM004937,Salaire,323.34,2024-12-09,2025-05-11
RES002166,CLM004950,Rente SS,1060.62,2025-04-28,2025-08-24
RES002167,CLM004950,PE,1590.56,2025-04-22,
RES002168,CLM004953,Rente SS,366.17,2024-05-29,
RES002169,CLM004953,Salaire,2170.33,2025-01-03,
RES002170,CLM004953,PE,2428.78,2024-05-20,2024-07-02
RES002171,CLM004954,Rente SS,703.09,2024-08-31,2025-01-18
RES002172,CLM004954,PE,2251.65,2025-05-22,
RES002173,CLM004957,Rente SS,1298.66,2024-01-07,2024-09-18
RES002174,CLM004962,PE,2367.86,2025-09-18,
RES002175,CLM004963,Rente SS,569.6,2025-10-16,
RES002176,CLM004968,Salaire,610.54,2024-02-10,2025-03-21
RES002177,CLM004968,Autre,1645.67,2025-10-28,
RES002178,CLM004973,PE,1084.78,2024-07-09,
RES002179,CLM004973,Salaire,1363.62,2024-11-06,2025-06-25
RES002180,CLM004979,PE,1066.47,2024-10-21,
RES002181,CLM004981,PE,507.42,2025-07-11,2025-11-28
RES002182,CLM004982,PE,494.73,2024-09-13,
RES002183,CLM004985,Rente SS,1256.74,2025-10-10,
RES002184,CLM004986,Salaire,2244.53,2022-12-25,
RES002185,CLM004986,Rente SS,2063.49,2024-03-19,2025-05-30
RES002186,CLM004990,Rente SS,1447.11,2024-03-08,
RES002187,CLM004993,Salaire,1209.3,2023-12-17,
RES002188,CLM005006,Salaire,2111.86,2025-09-18,2025-10-21
RES002189,CLM005006,Rente SS,1710.36,2025-09-07,
RES002190,CLM005008,Salaire,857.66,2025-06-24,2025-11-05
RES002191,CLM005008,PE,1323.54,2024-04-12,
RES002192,CLM005014,Rente SS,389.46,2025-01-10,2025-05-01
RES002193,CLM005014,Salaire,2392.26,2023-01-15,2024-02-11
RES002194,CLM005020,Rente SS,537.52,2025-10-15,2025-11-27
RES002195,CLM005020,PE,2157.18,2025-08-27,2025-12-02
RES002196,CLM005022,Salaire,1907.11,2025-12-01,2025-12-31
RES002197,CLM005022,Rente SS,2362.78,2025-11-25,
RES002198,CLM005026,Rente SS,1673.99,2025-11-15,2025-12-24
RES002199,CLM005028,Rente SS,913.65,2022-11-18,
RES002200,CLM005029,PE,687.37,2024-06-29,2025-04-16
RES002201,CLM005031,Autre,1855.5,2025-06-26,
RES002202,CLM005031,Rente SS,2371.33,2024-09-12,
RES002203,CLM005031,PE,506.63,2024-11-30,2025-01-01
RES002204,CLM005033,Salaire,753.77,2025-08-24,2025-11-11
RES002205,CLM005033,Rente SS,2147.82,2023-08-29,2025-04-26
RES002206,CLM005042,Rente SS,584.03,2023-10-07,2023-11-17
RES002207,CLM005042,PE,1068.81,2025-07-10,
RES002208,CLM005043,Rente SS,990.13,2024-12-10,2025-04-14
RES002209,CLM005043,Salaire,583.06,2024-11-08,2025-10-06
RES002210,CLM005044,Rente SS,1793.27,2025-08-02,
RES002211,CLM005044,Autre,921.53,2025-02-16,
RES002212,CLM005050,Rente SS,643.12,2025-01-17,
RES002213,CLM005060,Rente SS,869.21,2024-10-28,
RES002214,CLM005060,PE,1537.88,2025-02-21,
RES002215,CLM005062,PE,1837.28,2025-09-16,
RES002216,CLM005067,Salaire,1104.56,2025-01-13,
RES002217,CLM005069,Salaire,2088.14,2024-07-12,
RES002218,CLM005069,Rente SS,2381.51,2023-05-28,
RES002219,CLM005069,Autre,2127.14,2023-11-27,2024-05-09
RES002220,CLM005071,PE,1516.01,2025-12-01,
RES002221,CLM005071,Rente SS,335.04,2025-12-01,
RES002222,CLM005073,Rente SS,2261.61,2025-02-19,
RES002223,CLM005073,Salaire,548.73,2024-10-26,
RES002224,CLM005074,PE,1206.25,2024-07-06,2025-12-19
RES002225,CLM005076,Autre,1457.84,2025-10-05,2025-12-12
RES002226,CLM005076,PE,1780.82,2025-08-25,
RES002227,CLM005081,Salaire,780.41,2025-08-29,2025-12-09
RES002228,CLM005081,Rente SS,1611.09,2025-06-20,2025-08-01
RES002229,CLM005087,Rente SS,462.83,2025-02-21,2025-08-08
RES002230,CLM005091,Rente SS,1052.93,2023-02-01,
RES002231,CLM005091,Salaire,2418.08,2024-04-27,
RES002232,CLM005092,Salaire,513.52,2025-06-03,
RES002233,CLM005094,Salaire,1751.03,2023-12-29,
RES002234,CLM005094,Rente SS,1854.77,2024-01-30,
RES002235,CLM005094,PE,553.47,2024-11-04,2025-12-04
RES002236,CLM005095,Rente SS,1198.73,2024-01-27,
RES002237,CLM005097,Autre,2492.35,2024-10-05,
RES002238,CLM005097,Salaire,2015.75,2024-12-03,
RES002239,CLM005099,Rente SS,1302.11,2024-10-01,
RES002240,CLM005099,Salaire,1943.15,2025-03-17,
RES002241,CLM005102,Autre,567.17,2022-07-12,2025-12-16
RES002242,CLM005117,Rente SS,828.64,2025-10-09,
RES002243,CLM005119,Salaire,937.12,2024-03-06,2025-08-26
RES002244,CLM005121,Salaire,1544.44,2025-08-20,2025-11-18
RES002245,CLM005129,Salaire,494.14,2024-09-20,
RES002246,CLM005130,PE,2159.04,2024-10-23,
RES002247,CLM005131,Salaire,634.7,2024-01-08,
RES002248,CLM005131,Rente SS,2184.32,2025-09-19,2025-11-26
RES002249,CLM005140,Salaire,1367.39,2025-01-23,
RES002250,CLM005150,PE,1507.0,2025-11-21,2025-12-28
RES002251,CLM005156,Autre,1692.83,2022-02-10,2024-08-17
RES002252,CLM005156,PE,672.13,2022-09-12,
RES002253,CLM005158,Salaire,1506.22,2025-10-26,2025-12-12
RES002254,CLM005158,Rente SS,1786.19,2025-11-28,
RES002255,CLM005160,Autre,1377.2,2025-04-20,
RES002256,CLM005163,Rente SS,2191.74,2025-07-22,2025-11-20
RES002257,CLM005174,PE,1841.04,2025-03-19,2025-10-07
RES002258,CLM005177,Autre,1201.55,2025-09-10,
RES002259,CLM005177,Salaire,1894.83,2025-09-21,
RES002260,CLM005177,PE,2212.13,2025-05-01,2025-12-05
RES002261,CLM005184,PE,471.35,2025-08-03,
RES002262,CLM005184,Rente SS,2301.27,2025-06-23,2025-09-15
RES002263,CLM005190,Rente SS,709.31,2024-06-19,2025-11-02
RES002264,CLM005192,PE,2263.3,2024-08-09,2025-06-30
RES002265,CLM005192,Rente SS,1065.02,2025-08-02,
RES002266,CLM005196,Rente SS,2358.44,2025-07-01,
RES002267,CLM005196,Salaire,2359.58,2024-04-04,
RES002268,CLM005197,Rente SS,2163.28,2025-06-06,2025-08-01
RES002269,CLM005197,Salaire,523.21,2024-05-15,2025-09-24
RES002270,CLM005197,Autre,1856.81,2025-08-08,
